word,video_file,landmarks_file,landmarks_hands_only_file,num_frames,avg_landmarks,valid_frame_ratio,signer_id,avg_hands_detected,both_hands_ratio,one_hand_ratio,no_hand_ratio,quality_score,status,is_augmented,augmentation_type
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_1_120532.mp4,data/landmarks/AYUDA/AYUDA_rep_1_120532_aug_0.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_1_120532_aug_0.npy,60,74.65,1.0,0,1.9833333333333336,0.9833333333333332,0.0166666666666666,0.0,0.9955833333333334,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_2_143203.mp4,data/landmarks/AYUDA/AYUDA_rep_2_143203_aug_0.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_2_143203_aug_0.npy,60,74.3,1.0,0,1.9666666666666663,0.9666666666666668,0.0333333333333333,0.0,0.9911666666666666,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
COMER,data/raw_videos/COMER/COMER_rep_2_105626.mp4,data/landmarks/COMER/COMER_rep_2_105626_aug_0.npy,data/landmarks_hands_only/COMER/COMER_rep_2_105626_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_120735.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_120735_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_120735_aug_0.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113513.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113513_aug_0.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113513_aug_0.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
SI,data/raw_videos/SI/SI_rep_0_120351.mp4,data/landmarks/SI/SI_rep_0_120351_aug_0.npy,data/landmarks_hands_only/SI/SI_rep_0_120351_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_0_110034.mp4,data/landmarks/HOLA/HOLA_rep_0_110034_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_110034_aug_0.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
BANIO,data/raw_videos/BANIO/BANIO_rep_2_105515.mp4,data/landmarks/BANIO/BANIO_rep_2_105515_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_105515_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_0_125332.mp4,data/landmarks/YO/YO_rep_0_125332_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_0_125332_aug_0.npy,60,51.2,0.8666666666666667,0,0.8666666666666667,0.0,0.8666666666666667,0.1333333333333333,0.9407407407407408,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_2_112632.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_2_112632_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_2_112632_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_1_121731.mp4,data/landmarks/HOLA/HOLA_rep_1_121731_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_121731_aug_0.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_3_110024.mp4,data/landmarks/HOLA/HOLA_rep_3_110024.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_110024.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_1_125431.mp4,data/landmarks/YO/YO_rep_1_125431.npy,data/landmarks_hands_only/YO/YO_rep_1_125431.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,False,original
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_3_114108.mp4,data/landmarks/AYUDA/AYUDA_rep_3_114108.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_3_114108.npy,60,74.65,1.0,0,1.9833333333333336,0.9833333333333332,0.0166666666666666,0.0,0.9955833333333334,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_1_112144.mp4,data/landmarks/YO/YO_rep_1_112144_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_1_112144_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
COMER,data/raw_videos/COMER/COMER_rep_2_140709.mp4,data/landmarks/COMER/COMER_rep_2_140709.npy,data/landmarks_hands_only/COMER/COMER_rep_2_140709.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
TU,data/raw_videos/TU/TU_rep_1_115115.mp4,data/landmarks/TU/TU_rep_1_115115.npy,data/landmarks_hands_only/TU/TU_rep_1_115115.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
COMER,data/raw_videos/COMER/COMER_rep_0_115642.mp4,data/landmarks/COMER/COMER_rep_0_115642_aug_0.npy,data/landmarks_hands_only/COMER/COMER_rep_0_115642_aug_0.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113758.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113758_aug_0.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113758_aug_0.npy,60,73.6,0.9666666666666668,0,1.9333333333333331,0.9666666666666668,0.0,0.0333333333333333,0.9823333333333332,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_1_114919.mp4,data/landmarks/YO/YO_rep_1_114919.npy,data/landmarks_hands_only/YO/YO_rep_1_114919.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_0_143735.mp4,data/landmarks/BANIO/BANIO_rep_0_143735_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_143735_aug_0.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_0_110550.mp4,data/landmarks/NO/NO_rep_0_110550.npy,data/landmarks_hands_only/NO/NO_rep_0_110550.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113513.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113513.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113513.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_0_143659.mp4,data/landmarks/BANIO/BANIO_rep_0_143659_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_143659_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
SI,data/raw_videos/SI/SI_rep_0_154328.mp4,data/landmarks/SI/SI_rep_0_154328.npy,data/landmarks_hands_only/SI/SI_rep_0_154328.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_2_114901.mp4,data/landmarks/YO/YO_rep_2_114901_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_2_114901_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
COMER,data/raw_videos/COMER/COMER_rep_1_140703.mp4,data/landmarks/COMER/COMER_rep_1_140703.npy,data/landmarks_hands_only/COMER/COMER_rep_1_140703.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
COMER,data/raw_videos/COMER/COMER_rep_3_105829.mp4,data/landmarks/COMER/COMER_rep_3_105829_aug_0.npy,data/landmarks_hands_only/COMER/COMER_rep_3_105829_aug_0.npy,60,52.25,0.9166666666666666,0,0.9166666666666666,0.0,0.9166666666666666,0.0833333333333333,0.962962962962963,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_113839.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_113839.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_113839.npy,60,74.3,0.9833333333333332,0,1.9666666666666663,0.9833333333333332,0.0,0.0166666666666666,0.9911666666666664,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_2_115444.mp4,data/landmarks/BANIO/BANIO_rep_2_115444_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_115444_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
BANIO,data/raw_videos/BANIO/BANIO_rep_0_143659.mp4,data/landmarks/BANIO/BANIO_rep_0_143659.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_143659.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_123828.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_123828_aug_0.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_123828_aug_0.npy,60,74.65,1.0,0,1.9833333333333336,0.9833333333333332,0.0166666666666666,0.0,0.9955833333333334,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_2_112942.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_2_112942_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_2_112942_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
TU,data/raw_videos/TU/TU_rep_0_115207.mp4,data/landmarks/TU/TU_rep_0_115207.npy,data/landmarks_hands_only/TU/TU_rep_0_115207.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_1_105411.mp4,data/landmarks/BANIO/BANIO_rep_1_105411_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_1_105411_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_0_114132 copy.mp4,data/landmarks/AYUDA/AYUDA_rep_0_114132 copy.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_0_114132 copy.npy,60,74.3,1.0,0,1.9666666666666663,0.9666666666666668,0.0333333333333333,0.0,0.9911666666666666,ACCEPT,False,original
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_113727.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_113727.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_113727.npy,60,72.9,0.9666666666666668,0,1.9,0.9333333333333332,0.0333333333333333,0.0333333333333333,0.9735,ACCEPT,False,original
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_113507.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_113507.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_113507.npy,60,71.5,0.9666666666666668,0,1.8333333333333333,0.8666666666666667,0.1,0.0333333333333333,0.9558333333333332,ACCEPT,False,original
SI,data/raw_videos/SI/SI_rep_0_111221.mp4,data/landmarks/SI/SI_rep_0_111221_aug_0.npy,data/landmarks_hands_only/SI/SI_rep_0_111221_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
COMER,data/raw_videos/COMER/COMER_rep_1_105846.mp4,data/landmarks/COMER/COMER_rep_1_105846.npy,data/landmarks_hands_only/COMER/COMER_rep_1_105846.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT,False,original
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_112613.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_112613_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_112613_aug_0.npy,60,53.65,0.95,0,0.9833333333333332,0.0333333333333333,0.9166666666666666,0.05,0.9842592592592592,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_0_143403.mp4,data/landmarks/AYUDA/AYUDA_rep_0_143403_aug_0.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_0_143403_aug_0.npy,60,72.2,1.0,0,1.8666666666666667,0.8666666666666667,0.1333333333333333,0.0,0.9646666666666668,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_2_110052.mp4,data/landmarks/HOLA/HOLA_rep_2_110052.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_110052.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,False,original
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_123522.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_123522.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_123522.npy,60,71.5,0.9333333333333332,0,1.8333333333333333,0.9,0.0333333333333333,0.0666666666666666,0.9558333333333332,ACCEPT,False,original
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_124137.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_124137.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_124137.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_120757.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_120757.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_120757.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_113542.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_113542_aug_0.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_113542_aug_0.npy,60,74.3,1.0,0,1.9666666666666663,0.9666666666666668,0.0333333333333333,0.0,0.9911666666666666,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_3_112557.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_3_112557_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_3_112557_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
COMER,data/raw_videos/COMER/COMER_rep_2_115815.mp4,data/landmarks/COMER/COMER_rep_2_115815_aug_0.npy,data/landmarks_hands_only/COMER/COMER_rep_2_115815_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
TU,data/raw_videos/TU/TU_rep_2_115150.mp4,data/landmarks/TU/TU_rep_2_115150_aug_0.npy,data/landmarks_hands_only/TU/TU_rep_2_115150_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_0_121406.mp4,data/landmarks/HOLA/HOLA_rep_0_121406_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_121406_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_0_110005.mp4,data/landmarks/HOLA/HOLA_rep_0_110005_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_110005_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
BANIO,data/raw_videos/BANIO/BANIO_rep_0_143735.mp4,data/landmarks/BANIO/BANIO_rep_0_143735.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_143735.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,False,original
TU,data/raw_videos/TU/TU_rep_0_111413.mp4,data/landmarks/TU/TU_rep_0_111413_aug_0.npy,data/landmarks_hands_only/TU/TU_rep_0_111413_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
COMER,data/raw_videos/COMER/COMER_rep_2_140755.mp4,data/landmarks/COMER/COMER_rep_2_140755.npy,data/landmarks_hands_only/COMER/COMER_rep_2_140755.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
NO,data/raw_videos/NO/NO_rep_1_115955.mp4,data/landmarks/NO/NO_rep_1_115955_aug_0.npy,data/landmarks_hands_only/NO/NO_rep_1_115955_aug_0.npy,60,52.25,0.9166666666666666,0,0.9166666666666666,0.0,0.9166666666666666,0.0833333333333333,0.962962962962963,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_1_125220.mp4,data/landmarks/YO/YO_rep_1_125220.npy,data/landmarks_hands_only/YO/YO_rep_1_125220.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT,False,original
SI,data/raw_videos/SI/SI_rep_0_120351.mp4,data/landmarks/SI/SI_rep_0_120351.npy,data/landmarks_hands_only/SI/SI_rep_0_120351.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_2_114055 copy.mp4,data/landmarks/AYUDA/AYUDA_rep_2_114055 copy_aug_0.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_2_114055 copy_aug_0.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_120904.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_120904_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_120904_aug_0.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_1_110121.mp4,data/landmarks/HOLA/HOLA_rep_1_110121_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_110121_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_113727.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_113727_aug_0.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_113727_aug_0.npy,60,72.9,0.9666666666666668,0,1.9,0.9333333333333332,0.0333333333333333,0.0333333333333333,0.9735,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_0_114941.mp4,data/landmarks/YO/YO_rep_0_114941_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_0_114941_aug_0.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_3_110614.mp4,data/landmarks/NO/NO_rep_3_110614_aug_0.npy,data/landmarks_hands_only/NO/NO_rep_3_110614_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_1_112309.mp4,data/landmarks/YO/YO_rep_1_112309_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_1_112309_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
TU,data/raw_videos/TU/TU_rep_1_125732.mp4,data/landmarks/TU/TU_rep_1_125732_aug_0.npy,data/landmarks_hands_only/TU/TU_rep_1_125732_aug_0.npy,60,51.2,0.8666666666666667,0,0.8666666666666667,0.0,0.8666666666666667,0.1333333333333333,0.9407407407407408,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_121017.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_121017_aug_0.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_121017_aug_0.npy,60,72.2,1.0,0,1.8666666666666667,0.8666666666666667,0.1333333333333333,0.0,0.9646666666666668,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_0_121711.mp4,data/landmarks/HOLA/HOLA_rep_0_121711_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_121711_aug_0.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
TU,data/raw_videos/TU/TU_rep_2_111658.mp4,data/landmarks/TU/TU_rep_2_111658_aug_0.npy,data/landmarks_hands_only/TU/TU_rep_2_111658_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_2_114553.mp4,data/landmarks/HOLA/HOLA_rep_2_114553.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_114553.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,False,original
COMER,data/raw_videos/COMER/COMER_rep_0_105659.mp4,data/landmarks/COMER/COMER_rep_0_105659.npy,data/landmarks_hands_only/COMER/COMER_rep_0_105659.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_120741.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_120741_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_120741_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_113739.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_113739_aug_0.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_113739_aug_0.npy,60,72.2,0.9333333333333332,0,1.8666666666666667,0.9333333333333332,0.0,0.0666666666666666,0.9646666666666668,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
TU,data/raw_videos/TU/TU_rep_3_125818.mp4,data/landmarks/TU/TU_rep_3_125818_aug_0.npy,data/landmarks_hands_only/TU/TU_rep_3_125818_aug_0.npy,60,51.2,0.8666666666666667,0,0.8666666666666667,0.0,0.8666666666666667,0.1333333333333333,0.9407407407407408,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_0_115943.mp4,data/landmarks/NO/NO_rep_0_115943_aug_0.npy,data/landmarks_hands_only/NO/NO_rep_0_115943_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_3_114108 copy.mp4,data/landmarks/AYUDA/AYUDA_rep_3_114108 copy.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_3_114108 copy.npy,60,74.3,1.0,0,1.9666666666666663,0.9666666666666668,0.0333333333333333,0.0,0.9911666666666666,ACCEPT,False,original
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_112825.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_112825_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_112825_aug_0.npy,60,51.9,0.9,0,0.9,0.0,0.9,0.1,0.9555555555555556,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_2_112032.mp4,data/landmarks/YO/YO_rep_2_112032.npy,data/landmarks_hands_only/YO/YO_rep_2_112032.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
